protocol_id,dataset,category,defect_type,label,partition,image_relative_path,mask_relative_path,attack_train_rank,attack_train_stratum_size,evaluation_rank,evaluation_stratum_size,split_seed,evaluation_fraction
test/capsule/squeeze/019,mvtec,capsule,squeeze,1,attack_train,capsule/test/squeeze/019.png,capsule/ground_truth/squeeze/019_mask.png,43,55,0,54,111,0.5
test/carpet/good/000,mvtec,carpet,good,0,attack_train,carpet/test/good/000.png,,11,14,0,14,111,0.5
test/carpet/good/001,mvtec,carpet,good,0,attack_train,carpet/test/good/001.png,,12,14,0,14,111,0.5
test/carpet/good/008,mvtec,carpet,good,0,attack_train,carpet/test/good/008.png,,6,14,0,14,111,0.5
test/carpet/good/010,mvtec,carpet,good,0,attack_train,carpet/test/good/010.png,,5,14,0,14,111,0.5
test/carpet/good/012,mvtec,carpet,good,0,attack_train,carpet/test/good/012.png,,4,14,0,14,111,0.5
test/carpet/good/013,mvtec,carpet,good,0,attack_train,carpet/test/good/013.png,,7,14,0,14,111,0.5
test/carpet/good/014,mvtec,carpet,good,0,attack_train,carpet/test/good/014.png,,3,14,0,14,111,0.5
test/carpet/good/016,mvtec,carpet,good,0,attack_train,carpet/test/good/016.png,,1,14,0,14,111,0.5
test/carpet/good/019,mvtec,carpet,good,0,attack_train,carpet/test/good/019.png,,9,14,0,14,111,0.5
test/carpet/good/022,mvtec,carpet,good,0,attack_train,carpet/test/good/022.png,,13,14,0,14,111,0.5
test/carpet/good/023,mvtec,carpet,good,0,attack_train,carpet/test/good/023.png,,2,14,0,14,111,0.5
test/carpet/good/024,mvtec,carpet,good,0,attack_train,carpet/test/good/024.png,,14,14,0,14,111,0.5
test/carpet/good/026,mvtec,carpet,good,0,attack_train,carpet/test/good/026.png,,10,14,0,14,111,0.5
test/carpet/good/027,mvtec,carpet,good,0,attack_train,carpet/test/good/027.png,,8,14,0,14,111,0.5
test/carpet/color/000,mvtec,carpet,color,1,attack_train,carpet/test/color/000.png,carpet/ground_truth/color/000_mask.png,28,45,0,44,111,0.5
test/carpet/color/001,mvtec,carpet,color,1,attack_train,carpet/test/color/001.png,carpet/ground_truth/color/001_mask.png,7,45,0,44,111,0.5
test/carpet/color/002,mvtec,carpet,color,1,attack_train,carpet/test/color/002.png,carpet/ground_truth/color/002_mask.png,40,45,0,44,111,0.5
test/carpet/color/003,mvtec,carpet,color,1,attack_train,carpet/test/color/003.png,carpet/ground_truth/color/003_mask.png,3,45,0,44,111,0.5
test/carpet/color/004,mvtec,carpet,color,1,attack_train,carpet/test/color/004.png,carpet/ground_truth/color/004_mask.png,20,45,0,44,111,0.5
test/carpet/color/005,mvtec,carpet,color,1,attack_train,carpet/test/color/005.png,carpet/ground_truth/color/005_mask.png,14,45,0,44,111,0.5
test/carpet/color/006,mvtec,carpet,color,1,attack_train,carpet/test/color/006.png,carpet/ground_truth/color/006_mask.png,34,45,0,44,111,0.5
test/carpet/color/008,mvtec,carpet,color,1,attack_train,carpet/test/color/008.png,carpet/ground_truth/color/008_mask.png,22,45,0,44,111,0.5
test/carpet/color/010,mvtec,carpet,color,1,attack_train,carpet/test/color/010.png,carpet/ground_truth/color/010_mask.png,37,45,0,44,111,0.5
test/carpet/color/013,mvtec,carpet,color,1,attack_train,carpet/test/color/013.png,carpet/ground_truth/color/013_mask.png,17,45,0,44,111,0.5
test/carpet/color/014,mvtec,carpet,color,1,attack_train,carpet/test/color/014.png,carpet/ground_truth/color/014_mask.png,5,45,0,44,111,0.5
test/carpet/color/015,mvtec,carpet,color,1,attack_train,carpet/test/color/015.png,carpet/ground_truth/color/015_mask.png,12,45,0,44,111,0.5
test/carpet/color/016,mvtec,carpet,color,1,attack_train,carpet/test/color/016.png,carpet/ground_truth/color/016_mask.png,42,45,0,44,111,0.5
test/carpet/cut/000,mvtec,carpet,cut,1,attack_train,carpet/test/cut/000.png,carpet/ground_truth/cut/000_mask.png,18,45,0,44,111,0.5
test/carpet/cut/002,mvtec,carpet,cut,1,attack_train,carpet/test/cut/002.png,carpet/ground_truth/cut/002_mask.png,27,45,0,44,111,0.5
test/carpet/cut/006,mvtec,carpet,cut,1,attack_train,carpet/test/cut/006.png,carpet/ground_truth/cut/006_mask.png,15,45,0,44,111,0.5
test/carpet/cut/007,mvtec,carpet,cut,1,attack_train,carpet/test/cut/007.png,carpet/ground_truth/cut/007_mask.png,33,45,0,44,111,0.5
test/carpet/cut/014,mvtec,carpet,cut,1,attack_train,carpet/test/cut/014.png,carpet/ground_truth/cut/014_mask.png,4,45,0,44,111,0.5
test/carpet/cut/015,mvtec,carpet,cut,1,attack_train,carpet/test/cut/015.png,carpet/ground_truth/cut/015_mask.png,6,45,0,44,111,0.5
test/carpet/cut/016,mvtec,carpet,cut,1,attack_train,carpet/test/cut/016.png,carpet/ground_truth/cut/016_mask.png,29,45,0,44,111,0.5
test/carpet/hole/000,mvtec,carpet,hole,1,attack_train,carpet/test/hole/000.png,carpet/ground_truth/hole/000_mask.png,8,45,0,44,111,0.5
test/carpet/hole/001,mvtec,carpet,hole,1,attack_train,carpet/test/hole/001.png,carpet/ground_truth/hole/001_mask.png,11,45,0,44,111,0.5
test/carpet/hole/004,mvtec,carpet,hole,1,attack_train,carpet/test/hole/004.png,carpet/ground_truth/hole/004_mask.png,26,45,0,44,111,0.5
test/carpet/hole/010,mvtec,carpet,hole,1,attack_train,carpet/test/hole/010.png,carpet/ground_truth/hole/010_mask.png,21,45,0,44,111,0.5
test/carpet/hole/014,mvtec,carpet,hole,1,attack_train,carpet/test/hole/014.png,carpet/ground_truth/hole/014_mask.png,30,45,0,44,111,0.5
test/carpet/hole/015,mvtec,carpet,hole,1,attack_train,carpet/test/hole/015.png,carpet/ground_truth/hole/015_mask.png,43,45,0,44,111,0.5
test/carpet/hole/016,mvtec,carpet,hole,1,attack_train,carpet/test/hole/016.png,carpet/ground_truth/hole/016_mask.png,25,45,0,44,111,0.5
test/carpet/metal_contamination/000,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/000.png,carpet/ground_truth/metal_contamination/000_mask.png,36,45,0,44,111,0.5
test/carpet/metal_contamination/001,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/001.png,carpet/ground_truth/metal_contamination/001_mask.png,44,45,0,44,111,0.5
test/carpet/metal_contamination/002,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/002.png,carpet/ground_truth/metal_contamination/002_mask.png,41,45,0,44,111,0.5
test/carpet/metal_contamination/003,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/003.png,carpet/ground_truth/metal_contamination/003_mask.png,19,45,0,44,111,0.5
test/carpet/metal_contamination/004,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/004.png,carpet/ground_truth/metal_contamination/004_mask.png,35,45,0,44,111,0.5
test/carpet/metal_contamination/006,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/006.png,carpet/ground_truth/metal_contamination/006_mask.png,9,45,0,44,111,0.5
test/carpet/metal_contamination/008,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/008.png,carpet/ground_truth/metal_contamination/008_mask.png,38,45,0,44,111,0.5
test/carpet/metal_contamination/010,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/010.png,carpet/ground_truth/metal_contamination/010_mask.png,13,45,0,44,111,0.5
test/carpet/metal_contamination/016,mvtec,carpet,metal_contamination,1,attack_train,carpet/test/metal_contamination/016.png,carpet/ground_truth/metal_contamination/016_mask.png,16,45,0,44,111,0.5
test/carpet/thread/001,mvtec,carpet,thread,1,attack_train,carpet/test/thread/001.png,carpet/ground_truth/thread/001_mask.png,32,45,0,44,111,0.5
test/carpet/thread/002,mvtec,carpet,thread,1,attack_train,carpet/test/thread/002.png,carpet/ground_truth/thread/002_mask.png,2,45,0,44,111,0.5
test/carpet/thread/003,mvtec,carpet,thread,1,attack_train,carpet/test/thread/003.png,carpet/ground_truth/thread/003_mask.png,45,45,0,44,111,0.5
test/carpet/thread/007,mvtec,carpet,thread,1,attack_train,carpet/test/thread/007.png,carpet/ground_truth/thread/007_mask.png,10,45,0,44,111,0.5
test/carpet/thread/011,mvtec,carpet,thread,1,attack_train,carpet/test/thread/011.png,carpet/ground_truth/thread/011_mask.png,1,45,0,44,111,0.5
test/carpet/thread/012,mvtec,carpet,thread,1,attack_train,carpet/test/thread/012.png,carpet/ground_truth/thread/012_mask.png,24,45,0,44,111,0.5
test/carpet/thread/014,mvtec,carpet,thread,1,attack_train,carpet/test/thread/014.png,carpet/ground_truth/thread/014_mask.png,39,45,0,44,111,0.5
test/carpet/thread/017,mvtec,carpet,thread,1,attack_train,carpet/test/thread/017.png,carpet/ground_truth/thread/017_mask.png,31,45,0,44,111,0.5
test/carpet/thread/018,mvtec,carpet,thread,1,attack_train,carpet/test/thread/018.png,carpet/ground_truth/thread/018_mask.png,23,45,0,44,111,0.5
test/grid/good/000,mvtec,grid,good,0,attack_train,grid/test/good/000.png,,5,11,0,10,111,0.5
test/grid/good/001,mvtec,grid,good,0,attack_train,grid/test/good/001.png,,7,11,0,10,111,0.5
test/grid/good/002,mvtec,grid,good,0,attack_train,grid/test/good/002.png,,10,11,0,10,111,0.5
test/grid/good/003,mvtec,grid,good,0,attack_train,grid/test/good/003.png,,11,11,0,10,111,0.5
test/grid/good/004,mvtec,grid,good,0,attack_train,grid/test/good/004.png,,9,11,0,10,111,0.5
test/grid/good/006,mvtec,grid,good,0,attack_train,grid/test/good/006.png,,6,11,0,10,111,0.5
test/grid/good/008,mvtec,grid,good,0,attack_train,grid/test/good/008.png,,3,11,0,10,111,0.5
test/grid/good/011,mvtec,grid,good,0,attack_train,grid/test/good/011.png,,4,11,0,10,111,0.5
test/grid/good/012,mvtec,grid,good,0,attack_train,grid/test/good/012.png,,8,11,0,10,111,0.5
test/grid/good/018,mvtec,grid,good,0,attack_train,grid/test/good/018.png,,2,11,0,10,111,0.5
test/grid/good/019,mvtec,grid,good,0,attack_train,grid/test/good/019.png,,1,11,0,10,111,0.5
test/grid/bent/000,mvtec,grid,bent,1,attack_train,grid/test/bent/000.png,grid/ground_truth/bent/000_mask.png,29,29,0,28,111,0.5
test/grid/bent/001,mvtec,grid,bent,1,attack_train,grid/test/bent/001.png,grid/ground_truth/bent/001_mask.png,18,29,0,28,111,0.5
test/grid/bent/003,mvtec,grid,bent,1,attack_train,grid/test/bent/003.png,grid/ground_truth/bent/003_mask.png,19,29,0,28,111,0.5
test/grid/bent/005,mvtec,grid,bent,1,attack_train,grid/test/bent/005.png,grid/ground_truth/bent/005_mask.png,1,29,0,28,111,0.5
test/grid/bent/007,mvtec,grid,bent,1,attack_train,grid/test/bent/007.png,grid/ground_truth/bent/007_mask.png,13,29,0,28,111,0.5
test/grid/bent/010,mvtec,grid,bent,1,attack_train,grid/test/bent/010.png,grid/ground_truth/bent/010_mask.png,27,29,0,28,111,0.5
test/grid/bent/011,mvtec,grid,bent,1,attack_train,grid/test/bent/011.png,grid/ground_truth/bent/011_mask.png,6,29,0,28,111,0.5
test/grid/broken/000,mvtec,grid,broken,1,attack_train,grid/test/broken/000.png,grid/ground_truth/broken/000_mask.png,5,29,0,28,111,0.5
test/grid/broken/003,mvtec,grid,broken,1,attack_train,grid/test/broken/003.png,grid/ground_truth/broken/003_mask.png,25,29,0,28,111,0.5
test/grid/broken/004,mvtec,grid,broken,1,attack_train,grid/test/broken/004.png,grid/ground_truth/broken/004_mask.png,17,29,0,28,111,0.5
test/grid/broken/006,mvtec,grid,broken,1,attack_train,grid/test/broken/006.png,grid/ground_truth/broken/006_mask.png,12,29,0,28,111,0.5
test/grid/broken/007,mvtec,grid,broken,1,attack_train,grid/test/broken/007.png,grid/ground_truth/broken/007_mask.png,26,29,0,28,111,0.5
test/grid/broken/008,mvtec,grid,broken,1,attack_train,grid/test/broken/008.png,grid/ground_truth/broken/008_mask.png,10,29,0,28,111,0.5
test/grid/glue/000,mvtec,grid,glue,1,attack_train,grid/test/glue/000.png,grid/ground_truth/glue/000_mask.png,28,29,0,28,111,0.5
test/grid/glue/004,mvtec,grid,glue,1,attack_train,grid/test/glue/004.png,grid/ground_truth/glue/004_mask.png,15,29,0,28,111,0.5
test/grid/glue/005,mvtec,grid,glue,1,attack_train,grid/test/glue/005.png,grid/ground_truth/glue/005_mask.png,8,29,0,28,111,0.5
test/grid/glue/007,mvtec,grid,glue,1,attack_train,grid/test/glue/007.png,grid/ground_truth/glue/007_mask.png,9,29,0,28,111,0.5
test/grid/glue/009,mvtec,grid,glue,1,attack_train,grid/test/glue/009.png,grid/ground_truth/glue/009_mask.png,21,29,0,28,111,0.5
test/grid/metal_contamination/001,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/001.png,grid/ground_truth/metal_contamination/001_mask.png,14,29,0,28,111,0.5
test/grid/metal_contamination/002,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/002.png,grid/ground_truth/metal_contamination/002_mask.png,20,29,0,28,111,0.5
test/grid/metal_contamination/003,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/003.png,grid/ground_truth/metal_contamination/003_mask.png,3,29,0,28,111,0.5
test/grid/metal_contamination/004,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/004.png,grid/ground_truth/metal_contamination/004_mask.png,22,29,0,28,111,0.5
test/grid/metal_contamination/005,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/005.png,grid/ground_truth/metal_contamination/005_mask.png,7,29,0,28,111,0.5
test/grid/metal_contamination/006,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/006.png,grid/ground_truth/metal_contamination/006_mask.png,16,29,0,28,111,0.5
test/grid/metal_contamination/008,mvtec,grid,metal_contamination,1,attack_train,grid/test/metal_contamination/008.png,grid/ground_truth/metal_contamination/008_mask.png,24,29,0,28,111,0.5
test/grid/thread/004,mvtec,grid,thread,1,attack_train,grid/test/thread/004.png,grid/ground_truth/thread/004_mask.png,23,29,0,28,111,0.5
test/grid/thread/006,mvtec,grid,thread,1,attack_train,grid/test/thread/006.png,grid/ground_truth/thread/006_mask.png,11,29,0,28,111,0.5
test/grid/thread/007,mvtec,grid,thread,1,attack_train,grid/test/thread/007.png,grid/ground_truth/thread/007_mask.png,2,29,0,28,111,0.5
test/grid/thread/009,mvtec,grid,thread,1,attack_train,grid/test/thread/009.png,grid/ground_truth/thread/009_mask.png,4,29,0,28,111,0.5
test/hazelnut/good/002,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/002.png,,4,20,0,20,111,0.5
test/hazelnut/good/005,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/005.png,,5,20,0,20,111,0.5
test/hazelnut/good/007,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/007.png,,11,20,0,20,111,0.5
test/hazelnut/good/008,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/008.png,,15,20,0,20,111,0.5
test/hazelnut/good/011,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/011.png,,9,20,0,20,111,0.5
test/hazelnut/good/013,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/013.png,,12,20,0,20,111,0.5
test/hazelnut/good/014,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/014.png,,16,20,0,20,111,0.5
test/hazelnut/good/015,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/015.png,,10,20,0,20,111,0.5
test/hazelnut/good/018,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/018.png,,17,20,0,20,111,0.5
test/hazelnut/good/019,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/019.png,,7,20,0,20,111,0.5
test/hazelnut/good/020,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/020.png,,6,20,0,20,111,0.5
test/hazelnut/good/021,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/021.png,,8,20,0,20,111,0.5
test/hazelnut/good/022,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/022.png,,1,20,0,20,111,0.5
test/hazelnut/good/024,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/024.png,,19,20,0,20,111,0.5
test/hazelnut/good/025,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/025.png,,3,20,0,20,111,0.5
test/hazelnut/good/028,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/028.png,,20,20,0,20,111,0.5
test/hazelnut/good/030,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/030.png,,18,20,0,20,111,0.5
test/hazelnut/good/032,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/032.png,,2,20,0,20,111,0.5
test/hazelnut/good/033,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/033.png,,13,20,0,20,111,0.5
test/hazelnut/good/038,mvtec,hazelnut,good,0,attack_train,hazelnut/test/good/038.png,,14,20,0,20,111,0.5
test/hazelnut/crack/001,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/001.png,hazelnut/ground_truth/crack/001_mask.png,1,35,0,35,111,0.5
test/hazelnut/crack/002,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/002.png,hazelnut/ground_truth/crack/002_mask.png,21,35,0,35,111,0.5
test/hazelnut/crack/004,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/004.png,hazelnut/ground_truth/crack/004_mask.png,16,35,0,35,111,0.5
test/hazelnut/crack/005,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/005.png,hazelnut/ground_truth/crack/005_mask.png,23,35,0,35,111,0.5
test/hazelnut/crack/007,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/007.png,hazelnut/ground_truth/crack/007_mask.png,25,35,0,35,111,0.5
test/hazelnut/crack/009,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/009.png,hazelnut/ground_truth/crack/009_mask.png,6,35,0,35,111,0.5
test/hazelnut/crack/012,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/012.png,hazelnut/ground_truth/crack/012_mask.png,13,35,0,35,111,0.5
test/hazelnut/crack/014,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/014.png,hazelnut/ground_truth/crack/014_mask.png,12,35,0,35,111,0.5
test/hazelnut/crack/015,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/015.png,hazelnut/ground_truth/crack/015_mask.png,17,35,0,35,111,0.5
test/hazelnut/crack/016,mvtec,hazelnut,crack,1,attack_train,hazelnut/test/crack/016.png,hazelnut/ground_truth/crack/016_mask.png,3,35,0,35,111,0.5
test/hazelnut/cut/000,mvtec,hazelnut,cut,1,attack_train,hazelnut/test/cut/000.png,hazelnut/ground_truth/cut/000_mask.png,24,35,0,35,111,0.5
test/hazelnut/cut/002,mvtec,hazelnut,cut,1,attack_train,hazelnut/test/cut/002.png,hazelnut/ground_truth/cut/002_mask.png,14,35,0,35,111,0.5
test/hazelnut/cut/007,mvtec,hazelnut,cut,1,attack_train,hazelnut/test/cut/007.png,hazelnut/ground_truth/cut/007_mask.png,11,35,0,35,111,0.5
test/hazelnut/cut/008,mvtec,hazelnut,cut,1,attack_train,hazelnut/test/cut/008.png,hazelnut/ground_truth/cut/008_mask.png,9,35,0,35,111,0.5
test/hazelnut/cut/012,mvtec,hazelnut,cut,1,attack_train,hazelnut/test/cut/012.png,hazelnut/ground_truth/cut/012_mask.png,34,35,0,35,111,0.5
test/hazelnut/cut/016,mvtec,hazelnut,cut,1,attack_train,hazelnut/test/cut/016.png,hazelnut/ground_truth/cut/016_mask.png,18,35,0,35,111,0.5
test/hazelnut/hole/004,mvtec,hazelnut,hole,1,attack_train,hazelnut/test/hole/004.png,hazelnut/ground_truth/hole/004_mask.png,28,35,0,35,111,0.5
test/hazelnut/hole/006,mvtec,hazelnut,hole,1,attack_train,hazelnut/test/hole/006.png,hazelnut/ground_truth/hole/006_mask.png,30,35,0,35,111,0.5
test/hazelnut/hole/007,mvtec,hazelnut,hole,1,attack_train,hazelnut/test/hole/007.png,hazelnut/ground_truth/hole/007_mask.png,5,35,0,35,111,0.5
test/hazelnut/hole/008,mvtec,hazelnut,hole,1,attack_train,hazelnut/test/hole/008.png,hazelnut/ground_truth/hole/008_mask.png,20,35,0,35,111,0.5
test/hazelnut/hole/011,mvtec,hazelnut,hole,1,attack_train,hazelnut/test/hole/011.png,hazelnut/ground_truth/hole/011_mask.png,29,35,0,35,111,0.5
test/hazelnut/hole/014,mvtec,hazelnut,hole,1,attack_train,hazelnut/test/hole/014.png,hazelnut/ground_truth/hole/014_mask.png,35,35,0,35,111,0.5
